QuizSessionId,AnswerId,UserId,QuizId,QuestionId,IsCorrect,AnswerValue,CorrectAnswer,QuestionSequence,ConstructId,Type,Timestamp
521,3845.0,2,202087,77103,0,3,1,2,1267,Checkin,2022-02-03 04:25:33.223333
521,3846.0,2,202087,77103,0,4,1,2,1267,CheckinRetry,2022-02-03 04:25:56.803333
521,,2,202087,77103,,,,2,1267,Lesson,2022-02-03 04:30:24.947000
521,3847.0,2,202087,78874,1,2,2,2,1267,Checkout,2022-02-03 04:30:44.323333
521,3848.0,2,202087,77104,0,1,3,3,3132,Checkin,2022-02-03 04:31:14.630000
521,3849.0,2,202087,77104,1,3,3,3,3132,CheckinRetry,2022-02-03 04:31:28.033333
521,3850.0,2,202087,77105,1,3,3,4,3133,Checkin,2022-02-03 04:32:18.406666
521,3851.0,2,202087,77106,1,3,3,5,3132,Checkin,2022-02-03 04:32:37.413333
522,3852.0,2,202581,104960,0,1,4,1,3133,Checkin,2022-02-02 04:08:32.190000
522,3853.0,2,202581,104960,1,4,4,1,3133,CheckinRetry,2022-02-02 04:08:48.026666
522,3854.0,2,202581,104961,0,4,3,2,3133,Checkin,2022-02-02 04:09:17.060000
522,3855.0,2,202581,104961,1,3,3,2,3133,CheckinRetry,2022-02-02 04:09:23.333333
522,3856.0,2,202581,104962,0,4,1,3,3132,Checkin,2022-02-02 04:10:28.706666
522,3857.0,2,202581,104962,0,3,1,3,3132,CheckinRetry,2022-02-02 04:10:42.020000
522,,2,202581,104962,,,,3,3132,Lesson,2022-02-02 04:13:02.577000
522,3858.0,2,202581,104980,1,2,2,3,3132,Checkout,2022-02-02 04:13:11.930000
522,3859.0,2,202581,104963,0,3,1,4,3132,Checkin,2022-02-02 04:13:41.506666
522,3860.0,2,202581,104963,1,1,1,4,3132,CheckinRetry,2022-02-02 04:14:08.573333
522,3861.0,2,202581,104964,0,2,3,5,1277,Checkin,2022-02-02 04:14:25.900000
522,3862.0,2,202581,104964,1,3,3,5,1277,CheckinRetry,2022-02-02 04:14:44.290000
523,3863.0,3,202280,95486,0,4,3,1,1781,Checkin,2022-02-02 04:10:02.243333
523,3864.0,3,202280,95486,1,3,3,1,1781,CheckinRetry,2022-02-02 04:10:29.393333
523,3865.0,3,202280,95487,0,3,1,2,1776,Checkin,2022-02-02 04:11:02.573333
523,3866.0,3,202280,95487,1,1,1,2,1776,CheckinRetry,2022-02-02 04:11:14.766666
523,3867.0,3,202280,95488,0,3,4,3,1779,Checkin,2022-02-02 04:11:32.343333
523,3868.0,3,202280,95488,0,1,4,3,1779,CheckinRetry,2022-02-02 04:12:17.240000
523,,3,202280,95488,,,,3,1779,Lesson,2022-02-02 04:13:54.807000
523,3869.0,3,202280,95502,1,1,1,3,1779,Checkout,2022-02-02 04:14:20.610000
523,3870.0,3,202280,95489,0,4,1,4,1795,Checkin,2022-02-02 04:14:50.943333
523,3871.0,3,202280,95489,0,3,1,4,1795,CheckinRetry,2022-02-02 04:15:08.993333
523,,3,202280,95489,,,,4,1795,Lesson,2022-02-02 04:17:02.653000
523,3872.0,3,202280,120830,1,3,3,4,1795,Checkout,2022-02-02 04:17:26.790000
523,3873.0,3,202280,76861,1,3,3,5,1805,Checkin,2022-02-02 04:18:57.620000
525,3883.0,1,202460,101864,1,2,2,1,80,Checkin,2022-02-02 04:18:29.650000
525,3884.0,1,202460,101865,1,4,4,2,81,Checkin,2022-02-02 04:18:48.846666
525,3885.0,1,202460,101866,1,2,2,3,84,Checkin,2022-02-02 04:20:03.146666
525,3886.0,1,202460,101867,1,1,1,4,95,Checkin,2022-02-02 04:20:31.100000
525,3887.0,1,202460,101868,1,2,2,5,92,Checkin,2022-02-02 04:20:59.290000
526,3888.0,1,201903,101869,1,4,4,1,93,Checkin,2022-02-02 04:24:33.133333
526,3889.0,1,201903,101870,0,2,1,2,3214,Checkin,2022-02-02 04:33:37.583333
526,3890.0,1,201903,101870,1,1,1,2,3214,CheckinRetry,2022-02-02 04:33:43.330000
526,3891.0,1,201903,101871,1,1,1,3,100,Checkin,2022-02-02 04:34:18.970000
526,3892.0,1,201903,101872,1,4,4,4,3213,Checkin,2022-02-02 04:35:02.873333
526,3893.0,1,201903,101873,1,4,4,5,99,Checkin,2022-02-02 04:35:44.013333
527,3894.0,1,228600,129989,0,1,4,1,48,Checkin,2022-02-02 04:38:34.736666
527,3895.0,1,228600,129989,0,3,4,1,48,CheckinRetry,2022-02-02 04:38:42.876666
527,,1,228600,129989,,,,1,48,Lesson,2022-02-02 04:40:11.293000
527,3896.0,1,228600,130029,0,2,1,1,48,Checkout,2022-02-02 04:40:27.406666
527,3897.0,1,228600,130029,1,1,1,1,48,CheckoutRetry,2022-02-02 04:40:48.850000
527,3898.0,1,228600,129990,1,4,4,2,49,Checkin,2022-02-02 04:41:31.676666
527,3899.0,1,228600,129991,1,1,1,3,50,Checkin,2022-02-02 04:42:08.640000
527,3900.0,1,228600,129992,1,2,2,4,51,Checkin,2022-02-02 04:42:23.693333
527,3901.0,1,228600,129993,1,3,3,5,52,Checkin,2022-02-02 04:42:53.926666
1145,8371.0,2,232953,131446,0,1,4,1,1261,Checkin,2022-02-04 04:05:45.040000
1145,8372.0,2,232953,131446,1,4,4,1,1261,CheckinRetry,2022-02-04 04:06:29.050000
1145,8373.0,2,232953,131447,0,4,3,2,3202,Checkin,2022-02-04 04:06:59.223333
1145,8374.0,2,232953,131447,0,2,3,2,3202,CheckinRetry,2022-02-04 04:07:05.893333
1145,,2,232953,131447,,,,2,3202,Lesson,2022-02-04 04:16:16.780000
1145,8375.0,2,232953,133680,1,1,1,2,3202,Checkout,2022-02-04 04:17:17.800000
1145,8376.0,2,232953,131448,1,1,1,3,1262,Checkin,2022-02-04 04:17:47.760000
1145,8377.0,2,232953,131449,1,2,2,4,1263,Checkin,2022-02-04 04:19:05.110000
1145,8378.0,2,232953,131450,1,2,2,5,1264,Checkin,2022-02-04 04:19:28.790000
1147,8387.0,3,202756,93416,1,2,2,1,1755,Checkin,2022-02-03 04:15:14.180000
1147,8388.0,3,202756,93417,0,3,4,2,1757,Checkin,2022-02-03 04:16:21.253333
1147,8389.0,3,202756,93417,0,1,4,2,1757,CheckinRetry,2022-02-03 04:16:27.890000
1147,,3,202756,93417,,,,2,1757,Lesson,2022-02-03 04:19:02.310000
1147,8390.0,3,202756,93432,1,3,3,2,1757,Checkout,2022-02-03 04:20:09.226666
1147,8391.0,3,202756,93418,1,3,3,3,1760,Checkin,2022-02-03 04:22:09.133333
1147,8392.0,3,202756,76853,0,2,3,4,1761,Checkin,2022-02-03 04:22:35.783333
1147,8393.0,3,202756,76853,0,4,3,4,1761,CheckinRetry,2022-02-03 04:22:43.080000
1147,,3,202756,76853,,,,4,1761,Lesson,2022-02-03 04:24:22.893000
1147,8394.0,3,202756,78976,0,1,2,4,1761,Checkout,2022-02-03 04:25:14.003333
1147,8395.0,3,202756,78976,1,2,2,4,1761,CheckoutRetry,2022-02-03 04:30:10.146666
1147,8396.0,3,202756,76856,1,2,2,5,1757,Checkin,2022-02-03 04:31:41.256666
1582,11722.0,3,255545,110255,1,2,2,1,3346,Checkin,2022-02-04 04:13:42.663333
1582,11723.0,3,255545,107497,0,3,2,2,890,Checkin,2022-02-04 04:14:03.220000
1582,11724.0,3,255545,107497,1,2,2,2,890,CheckinRetry,2022-02-04 04:14:15.370000
1582,11725.0,3,255545,107304,0,2,4,3,900,Checkin,2022-02-04 04:14:24.880000
1582,11726.0,3,255545,107304,1,4,4,3,900,CheckinRetry,2022-02-04 04:14:58.406666
1582,11727.0,3,255545,109644,0,1,3,4,2885,Checkin,2022-02-04 04:15:16.646666
1582,11728.0,3,255545,109644,1,3,3,4,2885,CheckinRetry,2022-02-04 04:15:20.160000
1582,11729.0,3,255545,91653,0,4,1,5,3190,Checkin,2022-02-04 04:15:56.610000
1582,11730.0,3,255545,91653,0,2,1,5,3190,CheckinRetry,2022-02-04 04:16:00.300000
1582,,3,255545,91653,,,,5,3190,Lesson,2022-02-04 04:16:45.477000
1582,11731.0,3,255545,91671,0,2,3,5,3190,Checkout,2022-02-04 04:17:06.783333
1582,11732.0,3,255545,91671,0,1,3,5,3190,CheckoutRetry,2022-02-04 04:17:25.790000
1887,13949.0,2,202281,77122,1,3,3,1,1525,Checkin,2022-02-05 04:15:29.256666
1887,13950.0,2,202281,77123,1,4,4,2,1525,Checkin,2022-02-05 04:16:36.513333
1887,13951.0,2,202281,77124,1,2,2,3,1525,Checkin,2022-02-05 04:17:05.526666
1887,13952.0,2,202281,77125,0,1,4,4,3394,Checkin,2022-02-05 04:18:20.820000
1887,13953.0,2,202281,77125,1,4,4,4,3394,CheckinRetry,2022-02-05 04:18:36.343333
1887,13954.0,2,202281,77126,0,2,4,5,1527,Checkin,2022-02-05 04:21:59.346666
1887,13955.0,2,202281,77126,0,1,4,5,1527,CheckinRetry,2022-02-05 04:22:36.773333
1887,,2,202281,77126,,,,5,1527,Lesson,2022-02-05 04:27:44.473000
1887,13956.0,2,202281,78901,0,2,3,5,1527,Checkout,2022-02-05 04:28:04.790000
1887,13957.0,2,202281,78901,1,3,3,5,1527,CheckoutRetry,2022-02-05 04:28:24.030000
1888,13958.0,2,232996,131651,0,3,1,1,607,Checkin,2022-02-11 04:33:51.110000
1888,13959.0,2,232996,131651,0,2,1,1,607,CheckinRetry,2022-07-09 03:00:45.986666
1888,,2,232996,131651,,,,1,607,Lesson,2022-07-09 03:09:08.693000
1888,13960.0,2,232996,133844,0,2,3,1,607,Checkout,2022-07-09 03:09:24.130000
1888,13961.0,2,232996,133844,0,1,3,1,607,CheckoutRetry,2022-07-09 03:10:11.366666
1888,13962.0,2,232996,131652,0,1,3,2,612,Checkin,2022-07-09 03:11:15.390000
1888,13963.0,2,232996,131652,0,2,3,2,612,CheckinRetry,2022-07-09 03:11:34.213333
1888,,2,232996,131652,,,,2,612,Lesson,2022-07-09 03:28:47.837000
1888,13964.0,2,232996,133845,0,2,1,2,612,Checkout,2022-07-09 03:29:01.990000
1888,13965.0,2,232996,133845,1,1,1,2,612,CheckoutRetry,2022-07-09 03:30:21.556666
1888,13966.0,2,232996,131653,1,2,2,3,613,Checkin,2022-07-09 03:32:34.920000
1888,13967.0,2,232996,131654,0,2,3,4,602,Checkin,2022-07-09 03:42:13.533333
1888,13968.0,2,232996,131654,0,4,3,4,602,CheckinRetry,2022-07-09 03:42:59.356666
1888,,2,232996,131654,,,,4,602,Lesson,2022-07-09 03:50:11.783000
1888,13969.0,2,232996,133847,0,4,1,4,602,Checkout,2022-07-09 03:50:52.806666
1888,13970.0,2,232996,133847,0,2,1,4,602,CheckoutRetry,2022-07-09 03:52:03.103333
1888,13971.0,2,232996,131655,1,2,2,5,609,Checkin,2022-07-09 03:54:19.013333
1889,13972.0,3,255519,131509,1,2,2,1,1134,Checkin,2022-02-05 06:14:52.993333
1889,13973.0,3,255519,91695,0,4,1,2,1137,Checkin,2022-02-05 06:15:59.053333
1889,13974.0,3,255519,91695,0,2,1,2,1137,CheckinRetry,2022-02-05 06:16:22.486666
1889,,3,255519,91695,,,,2,1137,Lesson,2022-02-05 06:17:56.957000
1889,13975.0,3,255519,91706,1,1,1,2,1137,Checkout,2022-02-05 06:18:46.076666
1889,13976.0,3,255519,100595,0,2,1,3,3118,Checkin,2022-02-05 06:19:59.130000
1889,13977.0,3,255519,100595,1,1,1,3,3118,CheckinRetry,2022-02-05 06:20:35.563333
1889,13978.0,3,255519,98931,0,2,4,4,2646,Checkin,2022-02-05 06:21:23.613333
1889,13979.0,3,255519,98931,0,1,4,4,2646,CheckinRetry,2022-02-05 06:21:40.683333
1889,,3,255519,98931,,,,4,2646,Lesson,2022-02-05 06:23:47.347000
1889,13980.0,3,255519,124919,1,4,4,4,2646,Checkout,2022-02-05 06:24:14.233333
1889,13981.0,3,255519,98935,0,4,2,5,2647,Checkin,2022-02-05 06:43:14.463333
1889,13982.0,3,255519,98935,0,3,2,5,2647,CheckinRetry,2022-02-05 06:43:33.326666
1889,13983.0,3,255519,124920,0,2,1,5,2647,Checkout,2022-02-05 06:48:32.453333
1889,13984.0,3,255519,124920,1,1,1,5,2647,CheckoutRetry,2022-02-05 06:49:05.993333
2615,19483.0,2,202506,89318,0,2,4,1,854,Checkin,2022-02-08 04:06:31.636666
2615,19484.0,2,202506,89318,1,4,4,1,854,CheckinRetry,2022-02-08 04:07:25.600000
2615,19485.0,2,202506,89319,0,2,3,2,3120,Checkin,2022-02-08 04:11:28.636666
2615,19486.0,2,202506,89319,1,3,3,2,3120,CheckinRetry,2022-02-08 04:11:47.496666
2615,19487.0,2,202506,89321,0,2,1,3,3132,Checkin,2022-02-08 04:12:58.290000
2615,19488.0,2,202506,89321,1,1,1,3,3132,CheckinRetry,2022-02-08 04:13:16.353333
2615,19489.0,2,202506,89322,1,2,2,4,1267,Checkin,2022-02-08 04:13:33.943333
2615,19490.0,2,202506,89323,0,1,3,5,1267,Checkin,2022-02-08 04:14:54.643333
2615,19491.0,2,202506,89323,1,3,3,5,1267,CheckinRetry,2022-02-08 04:15:06.006666
2615,,2,202506,89323,,,,5,1267,Lesson,2022-02-08 04:19:35.820000
2615,19492.0,2,202506,89335,0,4,1,5,1267,Checkout,2022-02-08 04:19:45.266666
2615,19493.0,2,202506,89335,0,2,1,5,1267,CheckoutRetry,2022-02-08 04:20:29.270000
2617,19499.0,2,232954,131451,1,2,2,1,1263,Checkin,2022-02-11 04:16:17.020000
2617,19500.0,2,232954,131452,1,2,2,2,3406,Checkin,2022-02-11 04:17:19.556666
2617,19501.0,2,232954,131453,1,4,4,3,3406,Checkin,2022-02-11 04:18:03.043333
2617,19502.0,2,232954,131454,0,3,1,4,3381,Checkin,2022-02-11 04:19:33.350000
2617,19503.0,2,232954,131454,1,1,1,4,3381,CheckinRetry,2022-02-11 04:21:40.486666
2617,19504.0,2,232954,131455,1,2,2,5,1534,Checkin,2022-02-11 04:22:07.540000
2617,,2,232954,131455,,,,5,1534,Lesson,2022-02-11 04:25:09.863000
2617,19505.0,2,232954,133688,0,2,3,5,1534,Checkout,2022-02-11 04:25:37.830000
2617,19506.0,2,232954,133688,0,4,3,5,1534,CheckoutRetry,2022-02-11 04:26:06.253333
2618,19507.0,2,202701,77127,0,3,2,1,1526,Checkin,2022-02-07 04:12:45.910000
2618,19508.0,2,202701,77127,0,4,2,1,1526,CheckinRetry,2022-02-07 04:14:04.103333
2618,,2,202701,77127,,,,1,1526,Lesson,2022-02-07 04:17:35.797000
2618,19509.0,2,202701,78902,0,3,4,1,1526,Checkout,2022-02-07 04:18:53.263333
2618,19510.0,2,202701,78902,0,2,4,1,1526,CheckoutRetry,2022-02-07 04:19:22.506666
2618,19511.0,2,202701,77128,0,2,3,2,1528,Checkin,2022-02-07 04:20:48.260000
2618,19512.0,2,202701,77128,1,3,3,2,1528,CheckinRetry,2022-02-07 04:22:31.040000
2618,19513.0,2,202701,77129,0,3,1,3,1872,Checkin,2022-02-07 04:25:09.090000
2618,19514.0,2,202701,77129,1,1,1,3,1872,CheckinRetry,2022-02-07 04:25:27.473333
2618,19515.0,2,202701,77130,0,3,1,4,1525,Checkin,2022-02-07 04:26:39.653333
2618,19516.0,2,202701,77130,1,1,1,4,1525,CheckinRetry,2022-02-07 04:26:48.860000
2618,19517.0,2,202701,77131,0,4,1,5,3387,Checkin,2022-02-07 04:27:07.546666
2618,19518.0,2,202701,77131,1,1,1,5,3387,CheckinRetry,2022-02-07 04:27:20.216666
2623,19546.0,3,257134,134997,1,1,1,1,3144,Checkin,2022-02-07 04:38:10.086666
2623,19547.0,3,257134,134998,1,4,4,2,2028,Checkin,2022-02-07 04:38:31.446666
2623,19548.0,3,257134,134999,0,4,3,3,2064,Checkin,2022-02-07 04:38:52.546666
2623,19549.0,3,257134,134999,1,3,3,3,2064,CheckinRetry,2022-02-07 04:38:58.440000
2623,19550.0,3,257134,135000,1,3,3,4,3143,Checkin,2022-02-07 04:39:42.146666
2623,19551.0,3,257134,135001,1,4,4,5,2142,Checkin,2022-02-07 04:40:06.630000
2623,,3,257134,135001,,,,5,2142,Lesson,2022-02-07 04:41:15.200000
2623,19552.0,3,257134,135021,1,2,2,5,2142,Checkout,2022-02-07 04:41:26.083333
3071,22950.0,3,226966,129100,1,1,1,1,2227,Checkin,2022-02-08 04:10:38.160000
3071,22951.0,3,226966,129101,0,2,4,2,2229,Checkin,2022-02-08 04:11:43.173333
3071,22952.0,3,226966,129101,1,4,4,2,2229,CheckinRetry,2022-02-08 04:12:11.776666
3071,22953.0,3,226966,129102,1,2,2,3,2230,Checkin,2022-02-08 04:12:50.766666
3071,22954.0,3,226966,129103,1,2,2,4,2232,Checkin,2022-02-08 04:13:23.836666
3071,22955.0,3,226966,129104,1,1,1,5,2233,Checkin,2022-02-08 04:14:32.880000
3071,,3,226966,129104,,,,5,2233,Lesson,2022-02-08 04:16:04.570000
3071,22956.0,3,226966,129244,1,3,3,5,2233,Checkout,2022-02-08 04:16:27.126666
3479,26180.0,2,233710,132180,0,3,1,1,3174,Checkin,2022-02-09 04:09:56.563333
3479,26181.0,2,233710,132180,1,1,1,1,3174,CheckinRetry,2022-02-09 05:19:39.806666
3479,26182.0,2,233710,132156,1,2,2,2,3175,Checkin,2022-02-09 05:20:49.270000
3479,26183.0,2,233710,132171,1,4,4,3,3176,Checkin,2022-02-09 05:21:37.833333
3479,26184.0,2,233710,132154,0,2,1,4,3243,Checkin,2022-02-09 05:22:10.696666
3479,26185.0,2,233710,132154,0,3,1,4,3243,CheckinRetry,2022-02-09 05:22:36.290000
3479,,2,233710,132154,,,,4,3243,Lesson,2022-02-09 05:24:03.533000
3479,26186.0,2,233710,134174,0,1,3,4,3243,Checkout,2022-02-09 05:24:13.736666
3479,26187.0,2,233710,134174,0,2,3,4,3243,CheckoutRetry,2022-02-09 05:24:27.630000
3479,26188.0,2,233710,132153,0,4,2,5,3119,Checkin,2022-02-09 05:25:12.033333
3479,26189.0,2,233710,132153,1,2,2,5,3119,CheckinRetry,2022-02-09 05:25:27.383333
3480,26190.0,3,202746,77182,1,3,3,1,2306,Checkin,2022-02-09 04:14:07.646666
3480,26191.0,3,202746,77183,0,1,4,2,2105,Checkin,2022-02-09 04:14:39.743333
3480,26192.0,3,202746,77183,0,2,4,2,2105,CheckinRetry,2022-02-09 04:14:58.666666
3480,,3,202746,77183,,,,2,2105,Lesson,2022-02-09 04:16:36.307000
3480,26193.0,3,202746,79013,1,3,3,2,2105,Checkout,2022-02-09 04:16:45.170000
3480,26194.0,3,202746,77184,1,2,2,3,2104,Checkin,2022-02-09 04:17:12.186666
3480,26195.0,3,202746,77186,1,4,4,4,2284,Checkin,2022-02-09 04:17:56.413333
3480,26196.0,3,202746,77187,0,3,1,5,2299,Checkin,2022-02-09 04:19:13.426666
3480,26197.0,3,202746,77187,1,1,1,5,2299,CheckinRetry,2022-02-09 04:19:20.120000
3883,29303.0,2,202674,89546,0,4,3,1,265,Checkin,2022-02-10 04:08:29.096666
3883,29304.0,2,202674,89546,0,1,3,1,265,CheckinRetry,2022-02-10 04:08:43.316666
3883,,2,202674,89546,,,,1,265,Lesson,2022-02-10 04:20:42.067000
3883,29305.0,2,202674,89563,0,3,2,1,265,Checkout,2022-02-10 04:22:41.033333
3883,29306.0,2,202674,89563,1,2,2,1,265,CheckoutRetry,2022-02-10 04:23:27.033333
3883,29307.0,2,202674,89452,1,1,1,2,265,Checkin,2022-02-10 04:24:22.176666
3883,29308.0,2,202674,89547,0,3,2,3,266,Checkin,2022-02-10 04:24:43.130000
3883,29309.0,2,202674,89547,1,2,2,3,266,CheckinRetry,2022-02-10 04:25:25.223333
3883,29310.0,2,202674,89548,0,3,4,4,266,Checkin,2022-02-10 04:31:31.760000
3883,29311.0,2,202674,89548,1,4,4,4,266,CheckinRetry,2022-02-10 04:38:00.186666
3883,29312.0,2,202674,89549,0,2,3,5,274,Checkin,2022-02-10 04:38:22.546666
3883,29313.0,2,202674,89549,1,3,3,5,274,CheckinRetry,2022-02-10 04:39:00.140000
3884,29314.0,3,202631,104628,1,3,3,1,704,Checkin,2022-02-10 04:13:01.016666
3884,29315.0,3,202631,104629,1,3,3,2,692,Checkin,2022-02-10 04:13:55.616666
3884,29316.0,3,202631,104630,1,4,4,3,695,Checkin,2022-02-10 04:14:31.700000
3884,29317.0,3,202631,104631,0,2,3,4,700,Checkin,2022-02-10 04:14:52.696666
3884,29318.0,3,202631,104631,1,3,3,4,700,CheckinRetry,2022-02-10 04:15:23.143333
3884,29319.0,3,202631,104632,1,4,4,5,702,Checkin,2022-02-10 04:15:45.470000
3884,,3,202631,104632,,,,5,702,Lesson,2022-02-10 04:16:49.910000
3884,29320.0,3,202631,104646,0,3,2,5,702,Checkout,2022-02-10 04:17:16.626666
3884,29321.0,3,202631,104646,1,2,2,5,702,CheckoutRetry,2022-02-10 04:17:37.046666
4381,32876.0,3,202887,89806,0,3,1,1,336,Checkin,2022-02-11 04:11:07.603333
4381,32877.0,3,202887,89806,0,2,1,1,336,CheckinRetry,2022-02-11 04:12:50.786666
4381,,3,202887,89806,,,,1,336,Lesson,2022-02-11 04:14:26.927000
4381,32878.0,3,202887,89818,1,2,2,1,336,Checkout,2022-02-11 04:15:03.813333
4381,32879.0,3,202887,89807,1,2,2,2,3329,Checkin,2022-02-11 04:15:50.293333
4381,32880.0,3,202887,89816,1,4,4,3,342,Checkin,2022-02-11 04:19:27.600000
4381,,3,202887,89816,,,,3,342,Lesson,2022-02-11 04:20:52.903000
4381,32881.0,3,202887,120807,0,1,2,3,342,Checkout,2022-02-11 04:21:24.423333
4381,32882.0,3,202887,120807,1,2,2,3,342,CheckoutRetry,2022-02-11 04:22:42.723333
4381,32883.0,3,202887,89811,1,1,1,4,343,Checkin,2022-02-11 04:23:34.223333
4381,32884.0,3,202887,89813,1,2,2,5,342,Checkin,2022-02-11 04:24:05.106666
4647,34948.0,2,202623,101421,0,1,3,1,700,Checkin,2022-02-12 06:29:04.120000
4647,34949.0,2,202623,101421,0,2,3,1,700,CheckinRetry,2022-02-12 06:29:17.696666
4647,,2,202623,101421,,,,1,700,Lesson,2022-02-12 06:30:02.833000
4647,34950.0,2,202623,101436,0,2,1,1,700,Checkout,2022-02-12 06:31:06.753333
4647,34951.0,2,202623,101436,0,4,1,1,700,CheckoutRetry,2022-02-12 06:31:19.896666
4647,34952.0,2,202623,101422,0,4,2,2,701,Checkin,2022-02-12 06:32:01.013333
4647,34953.0,2,202623,101422,1,2,2,2,701,CheckinRetry,2022-02-12 06:32:12.463333
